shortwave_radiation,direct_radiation,diffuse_radiation,temperature_2m,windspeed_10m,date
202.0,568.9,64.0,3.8,24.3,2023-01-18 14:00:00
99.0,197.3,67.0,3.3,23.7,2023-01-18 15:00:00
16.0,0.0,16.0,2.8,23.2,2023-01-18 16:00:00
0.0,0.0,0.0,2.7,23.5,2023-01-18 17:00:00
0.0,0.0,0.0,2.7,20.9,2023-01-18 18:00:00
0.0,0.0,0.0,2.2,19.6,2023-01-18 19:00:00
0.0,0.0,0.0,1.9,20.6,2023-01-18 20:00:00
0.0,0.0,0.0,2.0,19.3,2023-01-18 21:00:00
0.0,0.0,0.0,1.7,17.2,2023-01-18 22:00:00
0.0,0.0,0.0,1.8,17.5,2023-01-18 23:00:00
0.0,0.0,0.0,1.8,21.2,2023-01-19 00:00:00
0.0,0.0,0.0,2.0,20.7,2023-01-19 01:00:00
0.0,0.0,0.0,2.4,18.4,2023-01-19 02:00:00
0.0,0.0,0.0,2.4,18.5,2023-01-19 03:00:00
0.0,0.0,0.0,3.5,17.7,2023-01-19 04:00:00
0.0,0.0,0.0,3.4,17.9,2023-01-19 05:00:00
0.0,0.0,0.0,3.0,17.7,2023-01-19 06:00:00
0.0,0.0,0.0,2.3,16.2,2023-01-19 07:00:00
2.0,0.0,2.0,2.0,14.5,2023-01-19 08:00:00
48.0,89.1,38.0,2.5,13.0,2023-01-19 09:00:00
115.0,281.2,60.0,3.6,12.0,2023-01-19 10:00:00
202.0,494.6,71.0,4.5,14.5,2023-01-19 11:00:00
256.0,621.9,71.0,4.9,13.1,2023-01-19 12:00:00
242.0,573.7,75.0,4.6,15.9,2023-01-19 13:00:00
161.0,369.6,70.0,4.5,15.3,2023-01-19 14:00:00
117.0,440.1,44.0,3.7,11.8,2023-01-19 15:00:00
33.0,191.0,15.0,1.8,8.7,2023-01-19 16:00:00
0.0,0.0,0.0,0.5,8.2,2023-01-19 17:00:00
0.0,0.0,0.0,0.1,8.9,2023-01-19 18:00:00
0.0,0.0,0.0,-0.0,10.2,2023-01-19 19:00:00
0.0,0.0,0.0,-0.7,9.2,2023-01-19 20:00:00
0.0,0.0,0.0,-0.8,9.3,2023-01-19 21:00:00
0.0,0.0,0.0,-0.9,7.4,2023-01-19 22:00:00
0.0,0.0,0.0,-1.5,8.0,2023-01-19 23:00:00
0.0,0.0,0.0,-0.7,12.0,2023-01-20 00:00:00
0.0,0.0,0.0,-0.6,9.7,2023-01-20 01:00:00
0.0,0.0,0.0,-0.6,9.2,2023-01-20 02:00:00
0.0,0.0,0.0,-0.5,10.9,2023-01-20 03:00:00
0.0,0.0,0.0,-0.8,12.6,2023-01-20 04:00:00
0.0,0.0,0.0,-0.5,13.6,2023-01-20 05:00:00
0.0,0.0,0.0,-0.4,12.9,2023-01-20 06:00:00
0.0,0.0,0.0,-0.3,16.5,2023-01-20 07:00:00
1.0,0.0,1.0,0.0,14.8,2023-01-20 08:00:00
8.0,0.0,8.0,0.9,14.8,2023-01-20 09:00:00
69.0,10.1,67.0,1.7,13.2,2023-01-20 10:00:00
149.0,104.4,121.0,2.5,11.5,2023-01-20 11:00:00
184.0,146.2,140.0,0.7,11.0,2023-01-20 12:00:00
146.0,91.6,119.0,0.8,13.1,2023-01-20 13:00:00
122.0,36.0,113.0,1.2,12.2,2023-01-20 14:00:00
68.0,23.6,64.0,1.1,13.7,2023-01-20 15:00:00
16.0,0.0,16.0,1.3,15.1,2023-01-20 16:00:00
0.0,0.0,0.0,1.5,14.1,2023-01-20 17:00:00
0.0,0.0,0.0,1.7,14.8,2023-01-20 18:00:00
0.0,0.0,0.0,1.7,13.4,2023-01-20 19:00:00
0.0,0.0,0.0,0.5,11.4,2023-01-20 20:00:00
0.0,0.0,0.0,-0.8,12.0,2023-01-20 21:00:00
0.0,0.0,0.0,-1.4,12.5,2023-01-20 22:00:00
0.0,0.0,0.0,-1.8,11.7,2023-01-20 23:00:00
0.0,0.0,0.0,-1.6,12.3,2023-01-21 00:00:00
0.0,0.0,0.0,-1.7,11.8,2023-01-21 01:00:00
0.0,0.0,0.0,-1.9,11.5,2023-01-21 02:00:00
0.0,0.0,0.0,-2.3,9.5,2023-01-21 03:00:00
0.0,0.0,0.0,-2.7,8.9,2023-01-21 04:00:00
0.0,0.0,0.0,-3.0,7.9,2023-01-21 05:00:00
0.0,0.0,0.0,-3.1,7.6,2023-01-21 06:00:00
0.0,0.0,0.0,-3.3,6.9,2023-01-21 07:00:00
3.0,17.8,2.0,-3.5,5.4,2023-01-21 08:00:00
68.0,338.5,29.0,-1.7,6.8,2023-01-21 09:00:00
167.0,575.5,51.0,0.0,5.8,2023-01-21 10:00:00
249.0,700.0,59.0,1.7,5.6,2023-01-21 11:00:00
218.0,335.0,116.0,1.6,9.5,2023-01-21 12:00:00
118.0,30.2,109.0,2.0,11.0,2023-01-21 13:00:00
139.0,141.8,103.0,2.2,12.5,2023-01-21 14:00:00
90.0,132.5,67.0,1.7,10.2,2023-01-21 15:00:00
21.0,0.0,21.0,1.0,7.6,2023-01-21 16:00:00
0.0,0.0,0.0,0.5,5.9,2023-01-21 17:00:00
0.0,0.0,0.0,0.6,7.1,2023-01-21 18:00:00
0.0,0.0,0.0,0.7,8.8,2023-01-21 19:00:00
0.0,0.0,0.0,0.4,7.4,2023-01-21 20:00:00
0.0,0.0,0.0,0.5,10.9,2023-01-21 21:00:00
0.0,0.0,0.0,0.2,11.6,2023-01-21 22:00:00
0.0,0.0,0.0,0.4,9.0,2023-01-21 23:00:00
0.0,0.0,0.0,0.9,11.2,2023-01-22 00:00:00
0.0,0.0,0.0,1.5,12.2,2023-01-22 01:00:00
0.0,0.0,0.0,1.1,12.2,2023-01-22 02:00:00
0.0,0.0,0.0,-0.1,11.6,2023-01-22 03:00:00
0.0,0.0,0.0,-0.9,11.0,2023-01-22 04:00:00
0.0,0.0,0.0,-1.7,11.5,2023-01-22 05:00:00
0.0,0.0,0.0,-0.8,13.2,2023-01-22 06:00:00
0.0,0.0,0.0,-0.5,13.4,2023-01-22 07:00:00
3.0,0.0,3.0,-0.8,12.1,2023-01-22 08:00:00
67.0,316.7,30.0,-0.0,13.7,2023-01-22 09:00:00
168.0,581.1,49.0,1.4,15.5,2023-01-22 10:00:00
240.0,636.6,65.0,2.3,17.9,2023-01-22 11:00:00
244.0,477.0,97.0,1.7,17.8,2023-01-22 12:00:00
92.0,6.6,90.0,2.0,17.7,2023-01-22 13:00:00
80.0,7.8,78.0,2.2,16.6,2023-01-22 14:00:00
48.0,0.0,48.0,2.3,13.0,2023-01-22 15:00:00
12.0,0.0,12.0,2.0,10.1,2023-01-22 16:00:00
0.0,0.0,0.0,1.7,9.5,2023-01-22 17:00:00
0.0,0.0,0.0,1.7,9.8,2023-01-22 18:00:00
0.0,0.0,0.0,1.7,9.3,2023-01-22 19:00:00
0.0,0.0,0.0,1.5,8.6,2023-01-22 20:00:00
0.0,0.0,0.0,1.5,8.5,2023-01-22 21:00:00
0.0,0.0,0.0,1.5,7.9,2023-01-22 22:00:00
0.0,0.0,0.0,1.6,6.8,2023-01-22 23:00:00
0.0,0.0,0.0,1.7,6.7,2023-01-23 00:00:00
0.0,0.0,0.0,1.9,7.2,2023-01-23 01:00:00
0.0,0.0,0.0,1.9,7.1,2023-01-23 02:00:00
0.0,0.0,0.0,1.9,8.0,2023-01-23 03:00:00
0.0,0.0,0.0,1.9,8.6,2023-01-23 04:00:00
0.0,0.0,0.0,1.7,9.4,2023-01-23 05:00:00
0.0,0.0,0.0,1.1,9.0,2023-01-23 06:00:00
0.0,0.0,0.0,0.8,8.7,2023-01-23 07:00:00
3.0,16.9,2.0,0.3,7.4,2023-01-23 08:00:00
29.0,0.0,29.0,2.2,9.5,2023-01-23 09:00:00
79.0,0.0,79.0,2.9,10.0,2023-01-23 10:00:00
181.0,305.2,96.0,3.9,13.6,2023-01-23 11:00:00
153.0,147.5,107.0,3.8,11.4,2023-01-23 12:00:00
132.0,71.8,110.0,4.0,10.8,2023-01-23 13:00:00
121.0,183.3,73.0,4.1,11.5,2023-01-23 14:00:00
73.0,88.1,57.0,3.9,10.4,2023-01-23 15:00:00
22.0,9.8,21.0,3.5,7.6,2023-01-23 16:00:00
0.0,0.0,0.0,3.3,8.1,2023-01-23 17:00:00
0.0,0.0,0.0,3.0,8.2,2023-01-23 18:00:00
0.0,0.0,0.0,3.0,10.0,2023-01-23 19:00:00
0.0,0.0,0.0,2.9,9.2,2023-01-23 20:00:00
0.0,0.0,0.0,2.7,8.4,2023-01-23 21:00:00
0.0,0.0,0.0,2.7,8.9,2023-01-23 22:00:00
0.0,0.0,0.0,2.6,8.7,2023-01-23 23:00:00
0.0,0.0,0.0,2.4,7.9,2023-01-24 00:00:00
0.0,0.0,0.0,1.2,6.9,2023-01-24 01:00:00
0.0,0.0,0.0,0.6,7.6,2023-01-24 02:00:00
0.0,0.0,0.0,-0.3,8.5,2023-01-24 03:00:00
0.0,0.0,0.0,-0.9,9.5,2023-01-24 04:00:00
0.0,0.0,0.0,-0.3,10.4,2023-01-24 05:00:00
0.0,0.0,0.0,-0.0,10.6,2023-01-24 06:00:00
0.0,0.0,0.0,-0.1,12.0,2023-01-24 07:00:00
2.0,0.0,2.0,0.0,12.3,2023-01-24 08:00:00
28.0,8.3,27.0,0.2,11.5,2023-01-24 09:00:00
83.0,47.3,73.0,0.8,11.5,2023-01-24 10:00:00
121.0,53.2,106.0,1.6,11.2,2023-01-24 11:00:00
160.0,76.0,136.0,1.5,8.7,2023-01-24 12:00:00
125.0,45.1,111.0,1.8,7.8,2023-01-24 13:00:00
98.0,15.0,94.0,1.9,7.6,2023-01-24 14:00:00
62.0,5.4,61.0,1.8,8.6,2023-01-24 15:00:00
18.0,0.0,18.0,1.5,8.7,2023-01-24 16:00:00
0.0,0.0,0.0,1.4,5.1,2023-01-24 17:00:00
0.0,0.0,0.0,1.4,5.1,2023-01-24 18:00:00
0.0,0.0,0.0,1.2,5.4,2023-01-24 19:00:00
0.0,0.0,0.0,1.2,5.1,2023-01-24 20:00:00
0.0,0.0,0.0,1.1,4.4,2023-01-24 21:00:00
0.0,0.0,0.0,0.9,3.3,2023-01-24 22:00:00
0.0,0.0,0.0,0.8,4.0,2023-01-24 23:00:00
0.0,0.0,0.0,0.4,2.5,2023-01-25 00:00:00
0.0,0.0,0.0,0.3,1.1,2023-01-25 01:00:00
0.0,0.0,0.0,0.2,0.5,2023-01-25 02:00:00
0.0,0.0,0.0,-0.0,2.0,2023-01-25 03:00:00
0.0,0.0,0.0,-0.7,4.0,2023-01-25 04:00:00
0.0,0.0,0.0,-0.2,5.1,2023-01-25 05:00:00
0.0,0.0,0.0,-0.4,5.9,2023-01-25 06:00:00
0.0,0.0,0.0,-0.7,5.2,2023-01-25 07:00:00
3.0,0.0,3.0,-0.9,4.8,2023-01-25 08:00:00
33.0,16.4,31.0,-0.4,8.0,2023-01-25 09:00:00
61.0,4.6,60.0,-0.1,7.4,2023-01-25 10:00:00
95.0,21.0,89.0,0.4,7.3,2023-01-25 11:00:00
131.0,62.5,111.0,0.4,8.4,2023-01-25 12:00:00
119.0,73.1,96.0,0.5,8.4,2023-01-25 13:00:00
88.0,29.6,80.0,0.4,8.8,2023-01-25 14:00:00
50.0,21.0,46.0,0.4,8.9,2023-01-25 15:00:00
13.0,0.0,13.0,0.2,11.2,2023-01-25 16:00:00
0.0,0.0,0.0,0.1,10.6,2023-01-25 17:00:00
0.0,0.0,0.0,0.0,12.0,2023-01-25 18:00:00
0.0,0.0,0.0,0.2,12.5,2023-01-25 19:00:00
0.0,0.0,0.0,0.3,12.2,2023-01-25 20:00:00
0.0,0.0,0.0,0.2,12.4,2023-01-25 21:00:00
0.0,0.0,0.0,0.1,12.8,2023-01-25 22:00:00
0.0,0.0,0.0,0.2,12.2,2023-01-25 23:00:00
0.0,0.0,0.0,-0.2,11.5,2023-01-26 00:00:00
0.0,0.0,0.0,-0.3,10.6,2023-01-26 01:00:00
0.0,0.0,0.0,-0.2,8.7,2023-01-26 02:00:00
0.0,0.0,0.0,-0.1,8.0,2023-01-26 03:00:00
0.0,0.0,0.0,0.2,6.6,2023-01-26 04:00:00
0.0,0.0,0.0,0.4,2.3,2023-01-26 05:00:00
0.0,0.0,0.0,1.3,5.2,2023-01-26 06:00:00
0.0,0.0,0.0,3.6,11.2,2023-01-26 07:00:00
2.0,0.0,2.0,4.6,15.9,2023-01-26 08:00:00
49.0,121.1,34.0,4.8,16.6,2023-01-26 09:00:00
176.0,516.5,63.0,6.0,17.2,2023-01-26 10:00:00
266.0,707.2,61.0,6.9,20.8,2023-01-26 11:00:00
246.0,463.0,96.0,6.8,20.9,2023-01-26 12:00:00
184.0,279.2,95.0,7.1,19.2,2023-01-26 13:00:00
182.0,389.7,75.0,7.1,18.4,2023-01-26 14:00:00
107.0,210.9,66.0,6.8,17.3,2023-01-26 15:00:00
31.0,36.7,27.0,6.2,18.8,2023-01-26 16:00:00
0.0,0.0,0.0,5.6,18.8,2023-01-26 17:00:00
0.0,0.0,0.0,5.0,18.8,2023-01-26 18:00:00
0.0,0.0,0.0,5.5,19.5,2023-01-26 19:00:00
0.0,0.0,0.0,5.2,18.1,2023-01-26 20:00:00
0.0,0.0,0.0,4.7,16.5,2023-01-26 21:00:00
0.0,0.0,0.0,4.2,15.8,2023-01-26 22:00:00
0.0,0.0,0.0,4.0,15.7,2023-01-26 23:00:00
0.0,0.0,0.0,4.3,15.8,2023-01-27 00:00:00
0.0,0.0,0.0,4.2,15.9,2023-01-27 01:00:00
0.0,0.0,0.0,3.9,14.0,2023-01-27 02:00:00
0.0,0.0,0.0,3.7,14.7,2023-01-27 03:00:00
0.0,0.0,0.0,3.1,18.6,2023-01-27 04:00:00
0.0,0.0,0.0,2.4,21.6,2023-01-27 05:00:00
0.0,0.0,0.0,2.7,16.7,2023-01-27 06:00:00
0.0,0.0,0.0,2.8,15.1,2023-01-27 07:00:00
2.0,0.0,2.0,2.8,15.8,2023-01-27 08:00:00
25.0,0.0,25.0,2.8,15.0,2023-01-27 09:00:00
43.0,4.5,42.0,3.2,15.3,2023-01-27 10:00:00
66.0,0.0,66.0,3.7,16.9,2023-01-27 11:00:00
98.0,64.0,77.0,4.6,15.4,2023-01-27 12:00:00
102.0,37.1,90.0,5.0,16.1,2023-01-27 13:00:00
59.0,7.2,57.0,4.8,15.6,2023-01-27 14:00:00
50.0,0.0,50.0,4.8,12.6,2023-01-27 15:00:00
27.0,45.0,22.0,4.5,12.0,2023-01-27 16:00:00
0.0,0.0,0.0,4.0,11.5,2023-01-27 17:00:00
0.0,0.0,0.0,3.8,10.8,2023-01-27 18:00:00
0.0,0.0,0.0,3.6,11.2,2023-01-27 19:00:00
0.0,0.0,0.0,3.3,9.2,2023-01-27 20:00:00
0.0,0.0,0.0,3.2,9.0,2023-01-27 21:00:00
0.0,0.0,0.0,2.9,8.1,2023-01-27 22:00:00
0.0,0.0,0.0,2.8,7.9,2023-01-27 23:00:00
0.0,0.0,0.0,2.5,6.5,2023-01-28 00:00:00
0.0,0.0,0.0,2.4,5.9,2023-01-28 01:00:00
0.0,0.0,0.0,2.2,5.9,2023-01-28 02:00:00
0.0,0.0,0.0,1.5,4.9,2023-01-28 03:00:00
0.0,0.0,0.0,1.2,3.6,2023-01-28 04:00:00
0.0,0.0,0.0,0.4,4.9,2023-01-28 05:00:00
0.0,0.0,0.0,0.6,4.2,2023-01-28 06:00:00
0.0,0.0,0.0,1.2,1.1,2023-01-28 07:00:00
5.0,0.0,5.0,1.2,0.0,2023-01-28 08:00:00
49.0,62.6,41.0,1.9,0.7,2023-01-28 09:00:00
113.0,101.6,90.0,2.6,2.9,2023-01-28 10:00:00
221.0,412.7,98.0,3.6,1.3,2023-01-28 11:00:00
319.0,767.0,64.0,4.1,2.6,2023-01-28 12:00:00
258.0,494.6,96.0,4.6,5.5,2023-01-28 13:00:00
213.0,444.5,87.0,4.7,2.5,2023-01-28 14:00:00
159.0,506.6,56.0,4.5,6.1,2023-01-28 15:00:00
43.0,105.7,31.0,3.3,4.3,2023-01-28 16:00:00
1.0,0.0,1.0,3.6,6.3,2023-01-28 17:00:00
0.0,0.0,0.0,3.2,7.6,2023-01-28 18:00:00
0.0,0.0,0.0,2.8,7.6,2023-01-28 19:00:00
0.0,0.0,0.0,2.4,8.9,2023-01-28 20:00:00
0.0,0.0,0.0,2.1,9.9,2023-01-28 21:00:00
0.0,0.0,0.0,1.8,10.2,2023-01-28 22:00:00
0.0,0.0,0.0,1.7,10.2,2023-01-28 23:00:00
0.0,0.0,0.0,1.2,11.1,2023-01-29 00:00:00
0.0,0.0,0.0,1.6,11.7,2023-01-29 01:00:00
0.0,0.0,0.0,1.9,12.1,2023-01-29 02:00:00
0.0,0.0,0.0,2.1,12.7,2023-01-29 03:00:00
0.0,0.0,0.0,1.7,14.1,2023-01-29 04:00:00
0.0,0.0,0.0,2.0,15.0,2023-01-29 05:00:00
0.0,0.0,0.0,2.2,13.8,2023-01-29 06:00:00
0.0,0.0,0.0,2.2,15.7,2023-01-29 07:00:00
1.0,0.0,1.0,2.3,17.0,2023-01-29 08:00:00
16.0,0.0,16.0,2.6,16.2,2023-01-29 09:00:00
44.0,4.3,43.0,3.5,18.3,2023-01-29 10:00:00
79.0,0.0,79.0,3.9,17.6,2023-01-29 11:00:00
107.0,23.7,99.0,3.9,17.5,2023-01-29 12:00:00
50.0,0.0,50.0,4.6,21.4,2023-01-29 13:00:00
44.0,6.9,42.0,4.8,20.1,2023-01-29 14:00:00
40.0,0.0,40.0,4.6,22.4,2023-01-29 15:00:00
16.0,0.0,16.0,4.5,22.5,2023-01-29 16:00:00
1.0,0.0,1.0,4.6,22.7,2023-01-29 17:00:00
0.0,0.0,0.0,4.9,22.9,2023-01-29 18:00:00
0.0,0.0,0.0,5.0,22.4,2023-01-29 19:00:00
0.0,0.0,0.0,5.2,22.2,2023-01-29 20:00:00
0.0,0.0,0.0,5.7,21.8,2023-01-29 21:00:00
0.0,0.0,0.0,6.6,22.5,2023-01-29 22:00:00
0.0,0.0,0.0,6.7,23.7,2023-01-29 23:00:00
0.0,0.0,0.0,7.1,24.6,2023-01-30 00:00:00
0.0,0.0,0.0,7.1,25.7,2023-01-30 01:00:00
0.0,0.0,0.0,7.1,27.0,2023-01-30 02:00:00
0.0,0.0,0.0,7.1,26.6,2023-01-30 03:00:00
0.0,0.0,0.0,7.5,27.4,2023-01-30 04:00:00
0.0,0.0,0.0,7.8,29.4,2023-01-30 05:00:00
0.0,0.0,0.0,6.9,27.6,2023-01-30 06:00:00
0.0,0.0,0.0,5.7,26.2,2023-01-30 07:00:00
9.0,56.5,5.0,5.9,28.4,2023-01-30 08:00:00
86.0,386.7,35.0,6.8,30.3,2023-01-30 09:00:00
171.0,469.1,61.0,7.4,34.0,2023-01-30 10:00:00
238.0,551.4,69.0,7.8,34.9,2023-01-30 11:00:00
250.0,518.6,73.0,7.6,32.6,2023-01-30 12:00:00
227.0,439.7,79.0,7.3,32.3,2023-01-30 13:00:00
198.0,399.9,81.0,7.4,27.8,2023-01-30 14:00:00
145.0,428.4,54.0,7.3,27.3,2023-01-30 15:00:00
54.0,228.4,27.0,6.5,24.0,2023-01-30 16:00:00
2.0,0.0,2.0,6.0,20.3,2023-01-30 17:00:00
0.0,0.0,0.0,5.5,17.5,2023-01-30 18:00:00
0.0,0.0,0.0,5.1,15.5,2023-01-30 19:00:00
0.0,0.0,0.0,4.7,14.7,2023-01-30 20:00:00
0.0,0.0,0.0,4.3,13.8,2023-01-30 21:00:00
0.0,0.0,0.0,3.9,12.5,2023-01-30 22:00:00
0.0,0.0,0.0,3.3,11.3,2023-01-30 23:00:00
0.0,0.0,0.0,3.3,13.2,2023-01-31 00:00:00
0.0,0.0,0.0,3.0,13.7,2023-01-31 01:00:00
0.0,0.0,0.0,3.0,16.4,2023-01-31 02:00:00
0.0,0.0,0.0,3.3,19.4,2023-01-31 03:00:00
0.0,0.0,0.0,4.5,21.9,2023-01-31 04:00:00
0.0,0.0,0.0,4.9,21.4,2023-01-31 05:00:00
0.0,0.0,0.0,5.5,22.3,2023-01-31 06:00:00
0.0,0.0,0.0,6.0,22.9,2023-01-31 07:00:00
3.0,0.0,3.0,6.2,23.2,2023-01-31 08:00:00
49.0,67.1,40.0,6.7,24.2,2023-01-31 09:00:00
142.0,167.6,102.0,7.4,23.7,2023-01-31 10:00:00
73.0,0.0,73.0,7.6,25.3,2023-01-31 11:00:00
34.0,0.0,34.0,7.6,26.8,2023-01-31 12:00:00
59.0,0.0,59.0,8.2,25.9,2023-01-31 13:00:00
154.0,124.5,117.0,8.9,31.4,2023-01-31 14:00:00
145.0,410.0,56.0,8.7,29.7,2023-01-31 15:00:00
54.0,199.0,30.0,8.1,26.9,2023-01-31 16:00:00
3.0,17.4,2.0,7.5,24.6,2023-01-31 17:00:00
0.0,0.0,0.0,6.8,22.1,2023-01-31 18:00:00
0.0,0.0,0.0,6.4,22.0,2023-01-31 19:00:00
0.0,0.0,0.0,6.2,20.9,2023-01-31 20:00:00
0.0,0.0,0.0,5.9,20.9,2023-01-31 21:00:00
0.0,0.0,0.0,5.8,21.3,2023-01-31 22:00:00
0.0,0.0,0.0,5.5,21.3,2023-01-31 23:00:00
0.0,0.0,0.0,6.2,23.8,2023-02-01 00:00:00
0.0,0.0,0.0,6.0,24.5,2023-02-01 01:00:00
0.0,0.0,0.0,6.0,25.6,2023-02-01 02:00:00
0.0,0.0,0.0,6.8,28.6,2023-02-01 03:00:00
0.0,0.0,0.0,6.6,29.9,2023-02-01 04:00:00
0.0,0.0,0.0,5.9,29.4,2023-02-01 05:00:00
0.0,0.0,0.0,5.8,30.7,2023-02-01 06:00:00
0.0,0.0,0.0,6.1,29.2,2023-02-01 07:00:00
9.0,13.4,8.0,6.0,28.6,2023-02-01 08:00:00
75.0,108.6,60.0,6.5,30.2,2023-02-01 09:00:00
185.0,452.9,75.0,7.3,31.0,2023-02-01 10:00:00
194.0,241.1,118.0,7.8,34.9,2023-02-01 11:00:00
113.0,22.8,105.0,7.2,32.9,2023-02-01 12:00:00
91.0,17.3,85.0,7.6,36.1,2023-02-01 13:00:00
149.0,172.2,97.0,8.2,30.0,2023-02-01 14:00:00
94.0,54.1,82.0,7.4,32.0,2023-02-01 15:00:00
38.0,73.1,29.0,7.5,29.2,2023-02-01 16:00:00
3.0,0.0,3.0,6.8,28.6,2023-02-01 17:00:00
0.0,0.0,0.0,7.0,26.4,2023-02-01 18:00:00
0.0,0.0,0.0,6.9,24.9,2023-02-01 19:00:00
0.0,0.0,0.0,6.9,23.7,2023-02-01 20:00:00
0.0,0.0,0.0,7.1,23.8,2023-02-01 21:00:00
0.0,0.0,0.0,7.3,24.6,2023-02-01 22:00:00
0.0,0.0,0.0,6.6,22.3,2023-02-01 23:00:00
0.0,0.0,0.0,6.7,17.8,2023-02-02 00:00:00
0.0,0.0,0.0,7.2,20.5,2023-02-02 01:00:00
0.0,0.0,0.0,7.2,19.8,2023-02-02 02:00:00
0.0,0.0,0.0,7.3,22.7,2023-02-02 03:00:00
0.0,0.0,0.0,7.7,26.4,2023-02-02 04:00:00
0.0,0.0,0.0,7.6,24.5,2023-02-02 05:00:00
0.0,0.0,0.0,7.4,24.6,2023-02-02 06:00:00
0.0,0.0,0.0,7.7,23.1,2023-02-02 07:00:00
5.0,0.0,5.0,7.8,23.9,2023-02-02 08:00:00
26.0,0.0,26.0,8.1,23.5,2023-02-02 09:00:00
129.0,76.9,110.0,8.3,24.0,2023-02-02 10:00:00
44.0,0.0,44.0,7.6,21.3,2023-02-02 11:00:00
37.0,0.0,37.0,8.2,18.4,2023-02-02 12:00:00
35.0,0.0,35.0,7.8,18.7,2023-02-02 13:00:00
24.0,0.0,24.0,7.8,19.6,2023-02-02 14:00:00
19.0,0.0,19.0,7.9,19.6,2023-02-02 15:00:00
7.0,0.0,7.0,8.0,19.9,2023-02-02 16:00:00
0.0,0.0,0.0,8.2,20.6,2023-02-02 17:00:00
0.0,0.0,0.0,8.0,20.3,2023-02-02 18:00:00
0.0,0.0,0.0,7.6,21.3,2023-02-02 19:00:00
0.0,0.0,0.0,7.7,22.2,2023-02-02 20:00:00
0.0,0.0,0.0,7.8,22.7,2023-02-02 21:00:00
0.0,0.0,0.0,8.4,23.6,2023-02-02 22:00:00
0.0,0.0,0.0,8.6,23.6,2023-02-02 23:00:00
0.0,0.0,0.0,8.4,23.2,2023-02-03 00:00:00
0.0,0.0,0.0,8.7,24.1,2023-02-03 01:00:00
0.0,0.0,0.0,8.7,26.6,2023-02-03 02:00:00
0.0,0.0,0.0,8.7,27.4,2023-02-03 03:00:00
0.0,0.0,0.0,8.7,28.3,2023-02-03 04:00:00
0.0,0.0,0.0,8.7,29.0,2023-02-03 05:00:00
0.0,0.0,0.0,8.7,28.1,2023-02-03 06:00:00
0.0,0.0,0.0,9.0,27.1,2023-02-03 07:00:00
3.0,0.0,3.0,9.3,26.3,2023-02-03 08:00:00
22.0,0.0,22.0,9.7,27.4,2023-02-03 09:00:00
49.0,0.0,49.0,10.3,27.5,2023-02-03 10:00:00
49.0,0.0,49.0,10.4,27.3,2023-02-03 11:00:00
99.0,2.8,98.0,9.9,26.0,2023-02-03 12:00:00
80.0,0.0,80.0,10.0,25.1,2023-02-03 13:00:00
49.0,0.0,49.0,9.4,21.6,2023-02-03 14:00:00
55.0,13.0,52.0,9.2,19.7,2023-02-03 15:00:00
35.0,7.8,34.0,8.6,18.0,2023-02-03 16:00:00
5.0,15.6,4.0,7.6,14.9,2023-02-03 17:00:00
0.0,0.0,0.0,7.1,13.7,2023-02-03 18:00:00
0.0,0.0,0.0,7.5,13.8,2023-02-03 19:00:00
0.0,0.0,0.0,7.7,12.9,2023-02-03 20:00:00
0.0,0.0,0.0,7.5,12.2,2023-02-03 21:00:00
0.0,0.0,0.0,7.4,12.6,2023-02-03 22:00:00
0.0,0.0,0.0,7.4,12.2,2023-02-03 23:00:00
0.0,0.0,0.0,7.3,11.0,2023-02-04 00:00:00
0.0,0.0,0.0,7.2,9.4,2023-02-04 01:00:00
0.0,0.0,0.0,7.0,9.8,2023-02-04 02:00:00
0.0,0.0,0.0,6.8,9.7,2023-02-04 03:00:00
0.0,0.0,0.0,6.9,9.0,2023-02-04 04:00:00
0.0,0.0,0.0,6.6,6.9,2023-02-04 05:00:00
0.0,0.0,0.0,6.4,4.9,2023-02-04 06:00:00
0.0,0.0,0.0,5.2,6.1,2023-02-04 07:00:00
8.0,24.8,6.0,5.8,3.1,2023-02-04 08:00:00
38.0,26.6,34.0,7.0,3.3,2023-02-04 09:00:00
56.0,7.8,54.0,7.5,1.5,2023-02-04 10:00:00
104.0,24.3,96.0,8.2,1.8,2023-02-04 11:00:00
177.0,90.5,144.0,8.2,4.4,2023-02-04 12:00:00
155.0,116.6,113.0,8.7,3.5,2023-02-04 13:00:00
149.0,126.5,109.0,9.0,2.9,2023-02-04 14:00:00
110.0,161.1,72.0,8.9,4.6,2023-02-04 15:00:00
36.0,84.3,25.0,7.9,4.3,2023-02-04 16:00:00
2.0,0.0,2.0,7.4,6.0,2023-02-04 17:00:00
0.0,0.0,0.0,7.2,4.6,2023-02-04 18:00:00
0.0,0.0,0.0,7.2,5.2,2023-02-04 19:00:00
0.0,0.0,0.0,7.2,5.6,2023-02-04 20:00:00
0.0,0.0,0.0,7.1,7.8,2023-02-04 21:00:00
0.0,0.0,0.0,7.0,9.2,2023-02-04 22:00:00
0.0,0.0,0.0,6.9,9.0,2023-02-04 23:00:00
0.0,0.0,0.0,7.2,9.8,2023-02-05 00:00:00
0.0,0.0,0.0,7.1,10.2,2023-02-05 01:00:00
0.0,0.0,0.0,7.1,9.8,2023-02-05 02:00:00
